Open,Close,High,Low,Volume,Date
0,121.9,0,0,,09/29/11
0,123.75,0,0,,09/28/11
0,123.5,0,0,,09/27/11
0,123.8,0,0,,09/26/11
0,123.6,0,0,,09/23/11
0,123.8,0,0,,09/22/11
0,124,0,0,,09/21/11
0,123.85,0,0,,09/20/11
0,123.8,0,0,,09/19/11
0,124.15,0,0,,09/16/11
0,123.9,0,0,,09/15/11
0,123.55,0,0,,09/14/11
0,124.05,0,0,,09/13/11
0,124.5,0,0,,09/12/11
0,125.15,0,0,,09/09/11
0,125.9,0,0,,09/08/11
0,126.25,0,0,,09/07/11
0,126.15,0,0,,09/06/11
0,126.2,0,0,,09/05/11
0,126.35,0,0,,09/02/11
0,126.3,0,0,,09/01/11
0,125.8,0,0,,08/31/11
0,124.65,0,0,,08/30/11
0,124.25,0,0,,08/29/11
0,124.25,0,0,,08/26/11
0,123.75,0,0,,08/25/11
0,124.85,0,0,,08/24/11
0,124.75,0,0,,08/23/11
0,124.5,0,0,,08/22/11
0,124.65,0,0,,08/19/11
0,125,0,0,,08/18/11
0,125.45,0,0,,08/17/11
0,125.55,0,0,,08/16/11
0,125.8,0,0,,08/15/11
0,125.7,0,0,,08/12/11
0,125.35,0,0,,08/11/11
0,125.05,0,0,,08/10/11
0,124.6,0,0,,08/09/11
0,125.5,0,0,,08/08/11
0,126.15,0,0,,08/05/11
0,126.35,0,0,,08/04/11
0,126.5,0,0,,08/03/11
0,126.25,0,0,,08/02/11
0,125.6,0,0,,08/01/11
0,125.25,0,0,,07/29/11
0,125.05,0,0,,07/28/11
0,123.65,0,0,,07/27/11
0,123.65,0,0,,07/26/11
0,123.5,0,0,,07/25/11
0,123.2,0,0,,07/22/11
0,123.1,0,0,,07/21/11
0,123.1,0,0,,07/20/11
0,122.85,0,0,,07/19/11
0,122.7,0,0,,07/18/11
0,122.95,0,0,,07/15/11
0,122.9,0,0,,07/14/11
0,122.85,0,0,,07/13/11
0,122.65,0,0,,07/12/11
0,122.65,0,0,,07/11/11
0,123.25,0,0,,07/08/11
0,123.45,0,0,,07/07/11
0,123.75,0,0,,07/06/11
0,124.05,0,0,,07/05/11
0,123.3,0,0,,07/04/11
0,122.7,0,0,,07/01/11
0,122.65,0,0,,06/30/11
0,122.55,0,0,,06/29/11
0,121.8,0,0,,06/28/11
0,120.75,0,0,,06/27/11
0,120.95,0,0,,06/24/11
0,120.8,0,0,,06/23/11
0,122.35,0,0,,06/22/11
0,122.3,0,0,,06/21/11
0,122.1,0,0,,06/20/11
0,122.65,0,0,,06/17/11
0,123.1,0,0,,06/16/11
0,124.25,0,0,,06/15/11
0,124.95,0,0,,06/14/11
0,124.7,0,0,,06/13/11
0,124.25,0,0,,06/10/11
0,124.75,0,0,,06/09/11
0,124.55,0,0,,06/08/11
0,125.3,0,0,,06/07/11
0,123.55,0,0,,06/06/11
0,122.8,0,0,,06/03/11
0,121.85,0,0,,06/02/11
0,122.2,0,0,,06/01/11
0,122.15,0,0,,05/31/11
0,121.15,0,0,,05/30/11
0,121.15,0,0,,05/27/11
0,120.05,0,0,,05/26/11
0,122.9,0,0,,05/25/11
0,123,0,0,,05/24/11
0,123,0,0,,05/23/11
0,123.4,0,0,,05/20/11
0,123.35,0,0,,05/19/11
0,123.15,0,0,,05/18/11
0,122.2,0,0,,05/17/11
0,121.55,0,0,,05/16/11
0,121.6,0,0,,05/13/11
0,122.1,0,0,,05/12/11
0,123.5,0,0,,05/11/11
0,124.3,0,0,,05/10/11
0,125.6,0,0,,05/09/11
0,126,0,0,,05/06/11
0,126,0,0,,05/05/11
0,127.95,0,0,,05/04/11
0,127.9,0,0,,05/03/11
0,128.45,0,0,,05/02/11
0,128.45,0,0,,04/29/11
0,128.45,0,0,,04/28/11
0,127.95,0,0,,04/27/11
0,127.8,0,0,,04/26/11
0,127.8,0,0,,04/25/11
0,127.8,0,0,,04/21/11
0,127.85,0,0,,04/20/11
0,127.7,0,0,,04/19/11
0,127.75,0,0,,04/18/11
0,128.95,0,0,,04/15/11
0,128.25,0,0,,04/14/11
0,128,0,0,,04/13/11
0,127.9,0,0,,04/12/11
0,129.25,0,0,,04/11/11
0,129,0,0,,04/08/11
0,128,0,0,,04/07/11
0,129.15,0,0,,04/06/11
0,129,0,0,,04/05/11
0,131.2,0,0,,04/04/11
0,128.6,0,0,,04/01/11
0,127.4,0,0,,03/31/11
0,125.3,0,0,,03/30/11
0,125.7,0,0,,03/29/11
0,126.65,0,0,,03/28/11
0,127.35,0,0,,03/25/11
0,128.3,0,0,,03/24/11
0,129.45,0,0,,03/23/11
0,128.1,0,0,,03/22/11
0,127.15,0,0,,03/21/11
0,125.25,0,0,,03/18/11
0,126,0,0,,03/17/11
0,127.55,0,0,,03/16/11
0,126,0,0,,03/15/11
0,125.25,0,0,,03/14/11
0,122.65,0,0,,03/11/11
0,122.1,0,0,,03/10/11
0,123.7,0,0,,03/09/11
0,123.55,0,0,,03/08/11
0,124,0,0,,03/07/11
0,122.45,0,0,,03/04/11
0,121.05,0,0,,03/03/11
0,120.05,0,0,,03/02/11
120,119.7,120,120,50.00,03/01/11
0,120.15,0,0,,02/28/11
0,118.65,0,0,,02/25/11
0,118.6,0,0,,02/24/11
0,119.1,0,0,,02/23/11
0,118.7,0,0,,02/22/11
0,118.85,0,0,,02/21/11
0,118,0,0,,02/18/11
0,118.05,0,0,,02/17/11
0,117.85,0,0,,02/16/11
0,118.15,0,0,,02/15/11
0,117.75,0,0,,02/14/11
0,117.75,0,0,,02/11/11
0,117.4,0,0,,02/10/11
118.5,117.95,118.5,118.5,5.00,02/09/11
0,118.3,0,0,,02/08/11
0,119.15,0,0,,02/07/11
0,121.75,0,0,,02/04/11
0,122.1,0,0,,02/03/11
0,119.9,0,0,,02/02/11
119.35,119.1,119.35,119.35,10.00,02/01/11
0,118.5,0,0,,01/31/11
115.2,116.75,115.8,115.2,15.00,01/28/11
114,114.65,114.25,113.5,25.00,01/27/11
0,119.9,0,0,,01/26/11
0,119.75,0,0,,01/25/11
0,120.75,0,0,,01/24/11
0,122.15,0,0,,01/21/11
0,125.15,0,0,,01/20/11
0,125.6,0,0,,01/19/11
0,125.85,0,0,,01/18/11
0,126.35,0,0,,01/17/11
0,127.15,0,0,,01/14/11
0,128,0,0,,01/13/11
0,128.5,0,0,,01/12/11
0,129.4,0,0,,01/11/11
0,130.15,0,0,,01/10/11
0,128.2,0,0,,01/07/11
0,126.4,0,0,,01/06/11
0,123.4,0,0,,01/05/11
0,130.1,0,0,,01/04/11
0,131.4,0,0,,01/03/11
0,131.4,0,0,,12/31/10
0,131.5,0,0,,12/30/10
0,125,0,0,,12/29/10
0,121.25,0,0,,12/28/10
0,121.25,0,0,,12/27/10
0,121.25,0,0,,12/24/10
0,121.25,0,0,,12/23/10
0,121.4,0,0,,12/22/10
0,121.15,0,0,,12/21/10
120.75,121.25,120.75,120.75,10.00,12/20/10
0,120.75,0,0,,12/17/10
0,118.25,0,0,,12/16/10
0,117.7,0,0,,12/15/10
0,117.6,0,0,,12/14/10
0,118,0,0,,12/13/10
115.85,117.15,115.85,115.85,50.00,12/10/10
0,116.5,0,0,,12/09/10
0,118.4,0,0,,12/08/10
0,120.15,0,0,,12/07/10
0,121.1,0,0,,12/06/10
0,119.3,0,0,,12/03/10
0,117.9,0,0,,12/02/10
0,116.45,0,0,,12/01/10
0,114.35,0,0,,11/30/10
0,114.1,0,0,,11/29/10
0,110.15,0,0,,11/26/10
0,108.55,0,0,,11/25/10
0,106.75,0,0,,11/24/10
0,106,0,0,,11/23/10
0,106.2,0,0,,11/22/10
0,105.65,0,0,,11/19/10
0,105.6,0,0,,11/18/10
0,105.45,0,0,,11/17/10
0,105.95,0,0,,11/16/10
0,106.65,0,0,,11/15/10
0,105.55,0,0,,11/12/10
0,105.45,0,0,,11/11/10
0,104.4,0,0,,11/10/10
0,103.5,0,0,,11/09/10
0,104,0,0,,11/08/10
0,104.8,0,0,,11/05/10
0,104.95,0,0,,11/04/10
0,105.4,0,0,,11/03/10
0,106.2,0,0,,11/02/10
0,105.8,0,0,,11/01/10
0,104.2,0,0,,10/29/10
0,103.85,0,0,,10/28/10
0,99.25,0,0,,10/27/10
0,98.9,0,0,,10/26/10
0,99,0,0,,10/25/10
0,98.75,0,0,,10/22/10
0,99.1,0,0,,10/21/10
0,98.75,0,0,,10/20/10
0,100.45,0,0,,10/19/10
0,98.25,0,0,,10/18/10
0,98.35,0,0,,10/15/10
0,99.33,0,0,,10/14/10
0,98.25,0,0,,10/13/10
0,97.27,0,0,,10/12/10
0,96.58,0,0,,10/08/10
0,96.78,0,0,,10/07/10
0,96.83,0,0,,10/06/10
0,96.2,0,0,,10/05/10
0,95.95,0,0,,10/04/10
0,96.53,0,0,,10/01/10
0,96.37,0,0,,09/30/10
0,95.9,0,0,,09/29/10
0,95.2,0,0,,09/28/10
0,95.1,0,0,,09/27/10
0,95.15,0,0,,09/24/10
0,93.75,0,0,,09/23/10
0,92.45,0,0,,09/22/10
0,92.13,0,0,,09/21/10
0,92.03,0,0,,09/20/10
0,92.18,0,0,,09/17/10
0,91.85,0,0,,09/16/10
0,91.47,0,0,,09/15/10
0,91.78,0,0,,09/14/10
0,90.93,0,0,,09/13/10
0,90.75,0,0,,09/10/10
0,90.7,0,0,,09/09/10
0,90.55,0,0,,09/08/10
0,90.68,0,0,,09/07/10
0,91.13,0,0,,09/06/10
0,91.45,0,0,,09/03/10
0,91.23,0,0,,09/02/10
0,91.15,0,0,,09/01/10
0,91.25,0,0,,08/31/10
0,91.6,0,0,,08/30/10
0,91.8,0,0,,08/27/10
0,91.6,0,0,,08/26/10
0,91.5,0,0,,08/25/10
0,91.85,0,0,,08/24/10
0,92.4,0,0,,08/23/10
0,91.95,0,0,,08/20/10
0,92.25,0,0,,08/19/10
0,92.15,0,0,,08/18/10
0,92.7,0,0,,08/17/10
0,92.45,0,0,,08/16/10
0,92.4,0,0,,08/13/10
0,92.6,0,0,,08/12/10
0,92.95,0,0,,08/11/10
0,94,0,0,,08/10/10
0,94.25,0,0,,08/09/10
0,94.55,0,0,,08/06/10
0,94.95,0,0,,08/05/10
0,95.05,0,0,,08/04/10
0,95.3,0,0,,08/03/10
0,94.85,0,0,,08/02/10
0,92.75,0,0,,07/30/10
0,92.75,0,0,,07/29/10
0,92.6,0,0,,07/28/10
0,92.7,0,0,,07/27/10
0,92.7,0,0,,07/26/10
0,92.6,0,0,,07/23/10
0,92.45,0,0,,07/22/10
0,92.3,0,0,,07/21/10
0,92.65,0,0,,07/20/10
0,92.75,0,0,,07/19/10
0,92.75,0,0,,07/16/10
0,92.9,0,0,,07/15/10
0,93.1,0,0,,07/14/10
0,93.05,0,0,,07/13/10
0,93.05,0,0,,07/12/10
0,93.55,0,0,,07/09/10
0,93.25,0,0,,07/08/10
0,92.8,0,0,,07/07/10
0,93.45,0,0,,07/06/10
0,93.3,0,0,,07/05/10
0,93.5,0,0,,07/02/10
0,94.25,0,0,,07/01/10
0,94.4,0,0,,06/30/10
0,94,0,0,,06/29/10
0,93.65,0,0,,06/28/10
0,94.5,0,0,,06/25/10
0,94.5,0,0,,06/24/10
0,94.5,0,0,,06/23/10
0,94.1,0,0,,06/22/10
0,94.75,0,0,,06/21/10
0,96,0,0,,06/18/10
0,95.9,0,0,,06/17/10
0,96,0,0,,06/16/10
0,96.65,0,0,,06/15/10
0,96.75,0,0,,06/14/10
0,96.4,0,0,,06/11/10
0,97.95,0,0,,06/10/10
0,98.9,0,0,,06/09/10
0,96.9,0,0,,06/08/10
0,94.15,0,0,,06/07/10
0,92.75,0,0,,06/04/10
0,91.25,0,0,,06/03/10
0,89.65,0,0,,06/02/10
0,88.85,0,0,,06/01/10
0,89.7,0,0,,05/31/10
0,89.4,0,0,,05/28/10
0,89.85,0,0,,05/27/10
0,91,0,0,,05/25/10
0,92.75,0,0,,05/24/10
0,90.25,0,0,,05/21/10
0,87.9,0,0,,05/14/10
0,88.5,0,0,,05/13/10
0,88.25,0,0,,05/12/10
0,90.25,0,0,,05/11/10
0,91.6,0,0,,05/10/10
0,91.35,0,0,,05/07/10
0,91.1,0,0,,05/06/10
0,88.6,0,0,,05/05/10
0,89.15,0,0,,05/04/10
0,86.3,0,0,,05/03/10
0,83.7,0,0,,04/30/10
0,84.9,0,0,,04/29/10
0,83.5,0,0,,04/28/10
0,85.3,0,0,,04/27/10
0,83.55,0,0,,04/26/10
0,80.95,0,0,,04/23/10
0,81.4,0,0,,04/22/10
0,80.55,0,0,,04/21/10
0,77.5,0,0,,04/20/10
0,76.7,0,0,,04/19/10
0,75.75,0,0,,04/16/10
0,76.35,0,0,,04/15/10
0,76.75,0,0,,04/14/10
0,76.1,0,0,,04/13/10
0,77.45,0,0,,04/12/10
0,78.65,0,0,,04/09/10
0,78.15,0,0,,04/08/10
0,77.85,0,0,,04/07/10
0,78.15,0,0,,04/06/10
0,75.5,0,0,,04/05/10
0,75.5,0,0,,04/01/10
0,75.4,0,0,,03/31/10
0,74.05,0,0,,03/30/10
0,73.5,0,0,,03/29/10
0,73.35,0,0,,03/26/10
0,73.35,0,0,,03/25/10
0,73.5,0,0,,03/24/10
0,73.6,0,0,,03/23/10
0,73.4,0,0,,03/22/10
0,73.3,0,0,,03/19/10
0,73.3,0,0,,03/18/10
0,73.25,0,0,,03/17/10
0,74,0,0,,03/16/10
0,73.3,0,0,,03/15/10
0,72.55,0,0,,03/12/10
0,72.3,0,0,,03/11/10
0,70.9,0,0,,03/10/10
0,70.3,0,0,,03/09/10
0,71.9,0,0,,03/08/10
0,73,0,0,,03/05/10
0,73.5,0,0,,03/04/10
0,73.55,0,0,,03/03/10
0,75.95,0,0,,03/02/10
0,76.75,0,0,,03/01/10
0,75.6,0,0,,02/26/10
0,75.4,0,0,,02/25/10
0,75.4,0,0,,02/24/10
0,75.35,0,0,,02/23/10
0,75.25,0,0,,02/22/10
0,74.75,0,0,,02/19/10
0,74.5,0,0,,02/18/10
0,74.4,0,0,,02/17/10
0,75.1,0,0,,02/16/10
0,74.1,0,0,,02/15/10
0,73.4,0,0,,02/12/10
0,73.1,0,0,,02/11/10
0,73.9,0,0,,02/10/10
0,76.1,0,0,,02/09/10
0,75.85,0,0,,02/08/10
0,76.95,0,0,,02/05/10
0,77.2,0,0,,02/04/10
0,77.35,0,0,,02/03/10
0,78.5,0,0,,02/02/10
0,79.15,0,0,,02/01/10
0,85.7,0,0,,01/29/10
0,86,0,0,,01/28/10
0,86.4,0,0,,01/27/10
0,86.65,0,0,,01/26/10
0,86.25,0,0,,01/25/10
0,84.95,0,0,,01/22/10
0,84.5,0,0,,01/21/10
0,84.2,0,0,,01/20/10
0,85.15,0,0,,01/19/10
0,85.65,0,0,,01/18/10
0,86.65,0,0,,01/15/10
0,85.4,0,0,,01/14/10
0,84.4,0,0,,01/13/10
0,87.8,0,0,,01/12/10
0,92.2,0,0,,01/11/10
0,94.7,0,0,,01/08/10
0,96.65,0,0,,01/07/10
0,93.3,0,0,,01/06/10
0,93,0,0,,01/05/10
0,88.65,0,0,,01/04/10
